id,medicament_id,forme,dosage
13328,3243,"ICECA 50 mg Pdr sol inj 25Fl+25aig | Cip : 3400955085324 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé",50 mg Pdr sol inj 25Fl+25aig
13329,3243,"ICECA 50 mg Pdr sol inj Fl/50mg | Cip : 3400930063439 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Supprimé",50 mg Pdr sol inj Fl/50mg
13330,3244,ICATIBANT ZENTIVA 30 mg S inj en seringue préremplie Ser/3ml+Aig | Cip : 3400930237557 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois (Ne pas congeler) | Statut: Commercialisé,30 mg S inj en seringue préremplie Ser/3ml+Aig
13331,3245,ICATIBANT VIATRIS 30 mg S inj en seringue préremplie Ser/3ml+Aig | Cip : 3400930245255 ; Modalités de conservation : Avant ouverture : < 30° durant 24 mois (Ne pas congeler) | Statut: Commercialisé,30 mg S inj en seringue préremplie Ser/3ml+Aig
13332,3246,gélule à libération prolongée (vert et jaune) ; boîte de 30,"2,5 mg"
13333,3246,gélule à libération prolongée (vert et jaune) ; boîte de 90,"2,5 mg"
13334,3246,gélule à libération prolongée (vert et jaune) ; boîte de 30,5 mg
13335,3246,gélule à libération prolongée (vert et jaune) ; boîte de 90,5 mg
13336,3246,ICAZ LP 5 mg Gél LP Plq/30 | Cip : 3400933333577 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois | Statut: Commercialisé,5 mg Gél LP Plq/30
13337,3246,ICAZ LP 5 mg Gél LP Plq/90 | Cip : 3400937393904 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois | Statut: Commercialisé,5 mg Gél LP Plq/90
13338,3246,ICAZ LP 5 mg Gél LP Film/30 | Cip : 3400933333928 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois | Statut: Supprimé,5 mg Gél LP Film/30
13339,3246,"ICAZ LP 2,5 mg Gél LP Film/30 | Cip : 3400933341091 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois | Statut: Commercialisé","2,5 mg Gél LP Film/30"
13340,3246,"ICAZ LP 2,5 mg Gél LP Plq/30 | Cip : 3400933340780 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois | Statut: Commercialisé","2,5 mg Gél LP Plq/30"
13341,3246,"ICAZ LP 2,5 mg Gél LP Plq/90 | Cip : 3400937393782 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois | Statut: Commercialisé","2,5 mg Gél LP Plq/90"
13342,3247,comprimé (blanc) ; boîte de 30,15 mg
13343,3247,comprimé (blanc) ; boîte de 30,30 mg
13344,3247,comprimé (blanc) ; boîte de 30,45 mg
13345,3247,"ICLUSIG 45 mg Cpr pell Fl/30 | Cip : 3400927419829 ; Modalités de conservation : Avant ouverture : durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé",45 mg Cpr pell Fl/30
13346,3247,"ICLUSIG 30 mg Cpr pell Fl/30 | Cip : 3400930047613 ; Modalités de conservation : Avant ouverture : durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé",30 mg Cpr pell Fl/30
13347,3247,"ICLUSIG 15 mg Cpr pell Fl/30 | Cip : 3400930020029 ; Modalités de conservation : Avant ouverture : durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé",15 mg Cpr pell Fl/30
13348,3248,ICATIBANT PIRAMAL 30 mg S inj en seringue préremplie Ser/3ml+Aig | Cip : 3400930242407 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois (Ne pas congeler) | Statut: Commercialisé,30 mg S inj en seringue préremplie Ser/3ml+Aig
13349,3249,ICATIBANT HIKMA 30 mg Sol inj ser préremplie Ser/3ml+Aig | Cip : 3400930245057 ; Modalités de conservation : Avant ouverture : < 30° durant 24 mois (Ne pas congeler) | Statut: Commercialisé,30 mg Sol inj ser préremplie Ser/3ml+Aig
13350,3250,ICATIBANT FRESENIUS 30 mg S inj en seringue préremplie Ser/3ml+Aig | Cip : 3400930244661 ; Modalités de conservation : Avant ouverture : < 30° durant 24 mois (Ne pas congeler) | Statut: Supprimé,30 mg S inj en seringue préremplie Ser/3ml+Aig
13351,3251,ICATIBANT ACCORD 30 mg S inj en seringue préremplie Ser/3ml+Aig | Cip : 3400930232910 ; Modalités de conservation : Avant ouverture : durant 24 mois (Ne pas congeler) | Statut: Commercialisé,30 mg S inj en seringue préremplie Ser/3ml+Aig
13352,3252,comprimé (blanc) ; boîte de 30,200 mg
13353,3252,IBUPROFENE ZYDUS FRANCE 400 mg Cpr pell Plq/20 | Cip : 3400949253678 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,400 mg Cpr pell Plq/20
13354,3252,IBUPROFENE ZYDUS FRANCE 400 mg Cpr pell Plq/30 | Cip : 3400949253739 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,400 mg Cpr pell Plq/30
13355,3252,IBUPROFENE ZYDUS FRANCE 200 mg Cpr pell Plq/20 | Cip : 3400921845471 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,200 mg Cpr pell Plq/20
13356,3253,comprimé ; boîte de 30,200 mg
13357,3253,IBUPROFENE ZYDUS 200 mg Cpr enr 2Plq/15 (30) | Cip : 3400935506528 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Commercialisé,200 mg Cpr enr 2Plq/15 (30)
13358,3254,IBUPROFENE ZF 400 mg Cpr pell Plq/12 | Cip : 3400941759208 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,400 mg Cpr pell Plq/12
13359,3255,comprimé (blanc) ; boîte de 20,400 mg
13360,3255,comprimé (blanc) ; boîte de 30,400 mg
13361,3255,"IBUPROFENE ZENTIVA LAB 400 mg Cpr pell Plq PVC/alu/20 | Cip : 3400930248645 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver dans son emballage, Conserver à l'abri de l'humidité) | Statut: Commercialisé",400 mg Cpr pell Plq PVC/alu/20
13362,3255,"IBUPROFENE ZENTIVA LAB 400 mg Cpr pell Plq PVC/alu/30 | Cip : 3400930248652 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver dans son emballage, Conserver à l'abri de l'humidité) | Statut: Commercialisé",400 mg Cpr pell Plq PVC/alu/30
13363,3256,IBUPROFENE ZENTIVA KS 200 mg Cpr pell Plq/20 | Cip : 3400930065228 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Supprimé,200 mg Cpr pell Plq/20
13364,3257,"IBUPROFENE ZENTIVA FRANCE 400 mg Cpr pell Plq/12 | Cip : 3400930319420 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois (Conserver dans son emballage, Conserver à l'abri de l'humidité) | Statut: Commercialisé",400 mg Cpr pell Plq/12
13365,3258,comprimé (blanc) ; boîte de 20,400 mg
13366,3258,comprimé (blanc) ; boîte de 30,400 mg
13367,3258,comprimé (blanc) ; flacon de 30,400 mg
13368,3258,IBUPROFENE VIATRIS SANTE 400 mg Cpr pell Fl/30 | Cip : 3400930295939 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois | Statut: Commercialisé,400 mg Cpr pell Fl/30
13369,3258,IBUPROFENE VIATRIS SANTE 400 mg Cpr pell Plq/20 | Cip : 3400930263068 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois | Statut: Commercialisé,400 mg Cpr pell Plq/20
13370,3258,IBUPROFENE VIATRIS SANTE 400 mg Cpr pell Plq/30 | Cip : 3400930263082 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois | Statut: Commercialisé,400 mg Cpr pell Plq/30
13371,3259,comprimé (blanc) ; boîte de 12,400 mg
13372,3259,suspension buvable (arôme fraise) ; boîte de 10 sachets de 10 ml,400 mg
13373,3259,IBUPROFENE VIATRIS CONSEIL 400 mg Susp buv en sachet 10Sach/10ml | Cip : 3400930213988 ; Modalités de conservation : Avant ouverture : durant 4 ans | Statut: Commercialisé,400 mg Susp buv en sachet 10Sach/10ml
13374,3259,IBUPROFENE VIATRIS CONSEIL 400 mg Cpr pell Plq PVC/PE/PVDC/12 | Cip : 3400930145449 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,400 mg Cpr pell Plq PVC/PE/PVDC/12
13375,3260,comprimé (blanc) ; boîte de 30,200 mg
13376,3260,IBUPROFENE ZENTIVA 400 mg Cpr pell Plq/20 | Cip : 3400930065297 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Supprimé,400 mg Cpr pell Plq/20
13377,3260,IBUPROFENE ZENTIVA 400 mg Cpr pell Plq/30 | Cip : 3400930065303 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Supprimé,400 mg Cpr pell Plq/30
13378,3260,IBUPROFENE ZENTIVA 200 mg Cpr pell Plq/30 | Cip : 3400930065259 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Commercialisé,200 mg Cpr pell Plq/30
13379,3261,comprimé ; boîte de 20,200 mg
13380,3261,comprimé ; boîte de 30,200 mg
13381,3261,IBUPROFENE VIATRIS 400 mg Cpr pell Plq/20 | Cip : 3400937499163 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois | Statut: Supprimé,400 mg Cpr pell Plq/20
13382,3261,IBUPROFENE VIATRIS 400 mg Cpr pell Plq/30 | Cip : 3400937499224 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois | Statut: Supprimé,400 mg Cpr pell Plq/30
13383,3261,IBUPROFENE VIATRIS 200 mg Cpr enr Plq/20 | Cip : 3400935831378 ; Modalités de conservation : Avant ouverture : durant 30 mois | Statut: Commercialisé,200 mg Cpr enr Plq/20
13384,3261,IBUPROFENE VIATRIS 200 mg Cpr enr Plq/30 | Cip : 3400935823274 ; Modalités de conservation : Avant ouverture : durant 30 mois | Statut: Commercialisé,200 mg Cpr enr Plq/30
13385,3261,IBUPROFENE VIATRIS 20 mg/ml Susp buv enfant nourrisson sans sucre édulcorée au maltitol et saccharine sodique Fl/200ml+ser | Cip : 3400938661835 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,20 mg/ml Susp buv enfant nourrisson sans sucre édulcorée au maltitol et saccharine sodique Fl/200ml+ser
13386,3262,comprimé (blanc à jaune pâle) ; boîte de 20,200 mg
13387,3262,comprimé (blanc) ; boîte de 10,400 mg
13388,3262,comprimé (blanc) ; boîte de 15,400 mg
13389,3262,"IBUPROFENE ZENTIVA CONSEIL 400 mg Cpr pell Plq PVC/Alu/10 | Cip : 3400930248706 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver dans son emballage, Conserver à l'abri de l'humidité) | Statut: Commercialisé",400 mg Cpr pell Plq PVC/Alu/10
13390,3262,"IBUPROFENE ZENTIVA CONSEIL 400 mg Cpr pell Plq PVC/Alu/15 | Cip : 3400930248713 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver dans son emballage, Conserver à l'abri de l'humidité) | Statut: Commercialisé",400 mg Cpr pell Plq PVC/Alu/15
13391,3262,IBUPROFENE ZENTIVA CONSEIL 400 mg Cpr pell Plq/10 | Cip : 3400930065266 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Supprimé,400 mg Cpr pell Plq/10
13392,3262,IBUPROFENE ZENTIVA CONSEIL 400 mg Cpr pell Plq/15 | Cip : 3400930212707 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Supprimé,400 mg Cpr pell Plq/15
13393,3262,"IBUPROFENE ZENTIVA CONSEIL 200 mg Cpr pell Plq PVC/alu/20 | Cip : 3400930248676 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois (Conserver dans son emballage, Conserver à l'abri de l'humidité) | Statut: Commercialisé",200 mg Cpr pell Plq PVC/alu/20
13394,3263,gel pour application locale ; tube de 60 g,5 %
13395,3263,IBUPROFENE URGO 5 % Gel T/60g | Cip : 3400934366666 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Supprimé,5 % Gel T/60g
13396,3264,IBUPROFENE SET 400 mg Cpr pell Plq/12 | Cip : 3400930179284 ; Modalités de conservation : Avant ouverture : durant 5 ans | Statut: Commercialisé,400 mg Cpr pell Plq/12
13397,3265,comprimé (rouge) ; boîte de 20,200 mg
13398,3265,comprimé (blanc) ; boîte de 15,400 mg
13399,3265,IBUPROFENE SANDOZ CONSEIL 400 mg Cpr pell Plq/15 | Cip : 3400938327069 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,400 mg Cpr pell Plq/15
13400,3265,IBUPROFENE SANDOZ CONSEIL 200 mg Cpr enr Plq/20 | Cip : 3400937665308 ; Modalités de conservation : Avant ouverture : durant 30 mois | Statut: Commercialisé,200 mg Cpr enr Plq/20
13401,3266,comprimé (rouge) ; boîte de 30,200 mg
13402,3266,IBUPROFENE TEVA 400 mg Cpr pell Plq/30 | Cip : 3400949926367 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,400 mg Cpr pell Plq/30
13403,3266,IBUPROFENE TEVA 400 mg Cpr pell Plq/20 | Cip : 3400949926138 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Supprimé,400 mg Cpr pell Plq/20
13404,3266,IBUPROFENE TEVA 200 mg Cpr enr B/30 | Cip : 3400936060456 ; Modalités de conservation : Avant ouverture : durant 30 mois | Statut: Supprimé,200 mg Cpr enr B/30
13405,3267,comprimé ; boîte de 20,200 mg
13406,3267,comprimé (blanc) ; boîte de 12,400 mg
13407,3267,IBUPROFENE TEVA CONSEIL 400 mg Cpr pell Plq/12 | Cip : 3400926675189 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,400 mg Cpr pell Plq/12
13408,3267,IBUPROFENE TEVA CONSEIL 200 mg Cpr enr Plq/20 | Cip : 3400936060166 ; Modalités de conservation : Avant ouverture : durant 30 mois | Statut: Supprimé,200 mg Cpr enr Plq/20
13409,3268,IBUPROFENE PRODILAB 400 mg Cpr pell Plq/10 | Cip : 3400949710195 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Supprimé,400 mg Cpr pell Plq/10
13410,3269,IBUPROFENE GEN. ORPH 5 mg/ml S inj 4Amp/2ml | Cip : 3400955100478 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Commercialisé,5 mg/ml S inj 4Amp/2ml
13411,3270,comprimé (blanc) ; boîte de 20,400 mg
13412,3270,comprimé (blanc) ; boîte de 30,400 mg
13413,3270,IBUPROFENE EVOLUGEN PHARMA 400 mg Cpr pell Plq/30 | Cip : 3400930190807 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,400 mg Cpr pell Plq/30
13414,3270,IBUPROFENE EVOLUGEN PHARMA 400 mg Cpr pell Plq/20 | Cip : 3400930190791 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Supprimé,400 mg Cpr pell Plq/20
13415,3271,comprimé (blanc) ; boîte de 20,400 mg
13416,3271,comprimé (blanc) ; boîte de 30,400 mg
13417,3271,IBUPROFENE EVOLUGEN 400 mg Cpr pell Plq/20 | Cip : 3400949929559 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Supprimé,400 mg Cpr pell Plq/20
13418,3271,IBUPROFENE EVOLUGEN 400 mg Cpr pell Plq/30 | Cip : 3400949929610 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Supprimé,400 mg Cpr pell Plq/30
13419,3272,comprimé ; boîte de 30,200 mg
13420,3272,IBUPROFENE SANDOZ 400 mg Cpr pell Plq/20 | Cip : 3400936655799 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,400 mg Cpr pell Plq/20
13421,3272,IBUPROFENE SANDOZ 200 mg Cpr enr Plq/30 | Cip : 3400936583030 ; Modalités de conservation : Avant ouverture : durant 30 mois | Statut: Commercialisé,200 mg Cpr enr Plq/30
13422,3273,comprimé (blanc) ; boîte de 12,400 mg
13423,3273,IBUPROFENE EG LABO CONSEIL 400 mg Cpr pell Plq/12 | Cip : 3400930182086 ; Modalités de conservation : Avant ouverture : durant 5 ans | Statut: Commercialisé,400 mg Cpr pell Plq/12
13424,3274,comprimé (blanc) ; boîte de 12,400 mg
13425,3274,IBUPROFENE CRISTERS CONSEIL 400 mg Cpr pell Plq/12 | Cip : 3400930235263 ; Modalités de conservation : Avant ouverture : durant 30 mois | Statut: Commercialisé,400 mg Cpr pell Plq/12
13426,3275,comprimé ; boîte de 30,200 mg
13427,3275,IBUPROFENE CRISTERS 400 mg Cpr pell Plq/30 | Cip : 3400941704208 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,400 mg Cpr pell Plq/30
13428,3275,IBUPROFENE CRISTERS 200 mg Cpr enr Plq/30 | Cip : 3400938980592 ; Modalités de conservation : Avant ouverture : durant 30 mois | Statut: Supprimé,200 mg Cpr enr Plq/30
13429,3276,comprimé ; boîte de 20,200 mg
13430,3276,comprimé ; boîte de 30,200 mg
13431,3276,IBUPROFENE EG 400 mg Cpr pell Plq/30 | Cip : 3400933681951 ; Modalités de conservation : Avant ouverture : durant 5 ans | Statut: Commercialisé,400 mg Cpr pell Plq/30
13432,3276,IBUPROFENE EG 200 mg Cpr pell Plq/20 | Cip : 3400930162163 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,200 mg Cpr pell Plq/20
13433,3276,IBUPROFENE EG 200 mg Cpr pell Plq/30 | Cip : 3400936475939 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,200 mg Cpr pell Plq/30
13434,3277,solution pour application cutanée ; flacon de 35 g,5 %
13435,3277,solution pour application cutanée ; flacon pressurisé de 50 g,5 %
13436,3277,IBUPROFENE CHEMINEAU 5 % S appl cut Fl/35g | Cip : 3400937622424 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Commercialisé,5 % S appl cut Fl/35g
13437,3277,"IBUPROFENE CHEMINEAU 5 % S appl cut en fl pressurisé Fl/50g | Cip : 3400937622592 ; Modalités de conservation : Avant ouverture : < 50° durant 24 mois (Ne pas percer ni brûler même après usage, Conserver à l'abri des rayons solaires) | Statut: Commercialisé",5 % S appl cut en fl pressurisé Fl/50g
13438,3278,comprimé (rouge brique) ; boîte de 20,200 mg
13439,3278,comprimé (rouge brique) ; boîte de 30,200 mg
13440,3278,IBUPROFENE ARROW LAB 200 mg Cpr enr Plq/20 | Cip : 3400930218648 ; Modalités de conservation : Avant ouverture : < 30° durant 24 mois | Statut: Commercialisé,200 mg Cpr enr Plq/20
13441,3278,IBUPROFENE ARROW LAB 200 mg Cpr enr Plq/30 | Cip : 3400930218655 ; Modalités de conservation : Avant ouverture : < 30° durant 24 mois | Statut: Commercialisé,200 mg Cpr enr Plq/30
13442,3279,capsule molle (incolore) ; boîte de 10,400 mg
13443,3279,comprimé (rouge brique) ; boîte de 15,400 mg
13444,3279,IBUPROFENE ARROW CONSEIL 400 mg Cpr pell Plq/15 | Cip : 3400939932668 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Supprimé,400 mg Cpr pell Plq/15
13445,3279,IBUPROFENE ARROW CONSEIL 400 mg Cpr enr Plq/15 | Cip : 3400930218792 ; Modalités de conservation : Avant ouverture : < 30° durant 24 mois | Statut: Commercialisé,400 mg Cpr enr Plq/15
13446,3279,IBUPROFENE ARROW CONSEIL 400 mg Caps molle Plq/10 | Cip : 3400930235973 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,400 mg Caps molle Plq/10
13447,3280,IBUPROFENE B. BRAUN 400 mg/100 ml S perf 10Poche/100ml | Cip : 3400955056058 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,400 mg/100 ml S perf 10Poche/100ml
13448,3280,IBUPROFENE B. BRAUN 200 mg S perf 10Poche/50ml | Cip : 3400930200131 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,200 mg S perf 10Poche/50ml
13449,3281,comprimé ; boîte de 30,200 mg
13450,3281,IBUPROFENE BIOGARAN 400 mg Cpr pell Plq/20 | Cip : 3400937656313 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,400 mg Cpr pell Plq/20
13451,3281,IBUPROFENE BIOGARAN 200 mg Cpr pell Plq/30 | Cip : 3400934841682 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,200 mg Cpr pell Plq/30
