id,medicament_id,frequence,effet
16450,1042,D'autres effets indésirables ont été observés chez des patients traités par hydrochlorothiazide,constipation
16451,1042,D'autres effets indésirables ont été observés chez des patients traités par hydrochlorothiazide,douleurs abdominales
16452,1042,D'autres effets indésirables ont été observés chez des patients traités par hydrochlorothiazide,maux de tête
16453,1042,D'autres effets indésirables ont été observés chez des patients traités par hydrochlorothiazide,glaucome
16454,1042,D'autres effets indésirables ont été observés chez des patients traités par hydrochlorothiazide,démangeaisons
16455,1042,D'autres effets indésirables ont été observés chez des patients traités par hydrochlorothiazide,photosensibilisation
16456,1042,D'autres effets indésirables ont été observés chez des patients traités par hydrochlorothiazide,impuissance
16457,1042,D'autres effets indésirables ont été observés chez des patients traités par hydrochlorothiazide,vertiges
16458,1042,D'autres effets indésirables ont été observés chez des patients traités par hydrochlorothiazide,aggravation d'un lupus érythémateux
16459,1042,D'autres effets indésirables ont été observés chez des patients traités par hydrochlorothiazide,augmentation du taux de lipides (principalement à forte dose) ou de glucose dans le sang.
16460,1043,,Les effets indésirables sont le plus souvent d'intensité légère et n'entraînent pas l'arrêt du traitement.
16461,1043,Très fréquents (plus de 10 % des cas),brûlures et picotements des yeux
16462,1043,Très fréquents (plus de 10 % des cas),altération du goût.
16463,1043,Fréquents (1 à 10 % des cas),rougeur
16464,1043,Fréquents (1 à 10 % des cas),irritation
16465,1043,Fréquents (1 à 10 % des cas),démangeaisons
16466,1043,Fréquents (1 à 10 % des cas),douleur de l'œil
16467,1043,Fréquents (1 à 10 % des cas),larmoiement
16468,1043,Fréquents (1 à 10 % des cas),sécheresse oculaire
16469,1043,Fréquents (1 à 10 % des cas),sensation de corps étranger dans l'œil
16470,1043,Fréquents (1 à 10 % des cas),érosion de la cornée
16471,1043,Fréquents (1 à 10 % des cas),irritation ou inflammation des paupières
16472,1043,Fréquents (1 à 10 % des cas),vision trouble
16473,1043,Fréquents (1 à 10 % des cas),maux de tête
16474,1043,Fréquents (1 à 10 % des cas),nausées
16475,1043,Fréquents (1 à 10 % des cas),sinusite
16476,1043,Fréquents (1 à 10 % des cas),fatigue.
16477,1043,Peu fréquents (moins de 1% des cas),inflammation de l'iris
16478,1043,Peu fréquents (moins de 1% des cas),étourdissement
16479,1043,Peu fréquents (moins de 1% des cas),dépression
16480,1043,Peu fréquents (moins de 1% des cas),ralentissement excessif du cœur
16481,1043,Peu fréquents (moins de 1% des cas),malaise
16482,1043,Peu fréquents (moins de 1% des cas),douleurs d'estomac
16483,1043,Peu fréquents (moins de 1% des cas),lithiase urinaire.
16484,1043,"Rares (moins de 0,1 % des cas)",formation de croûtes sur le bord des paupières
16485,1043,"Rares (moins de 0,1 % des cas)",insomnie
16486,1043,"Rares (moins de 0,1 % des cas)",cauchemars
16487,1043,"Rares (moins de 0,1 % des cas)",fourmillements
16488,1043,"Rares (moins de 0,1 % des cas)",bourdonnements d'oreille
16489,1043,"Rares (moins de 0,1 % des cas)",saignement de nez
16490,1043,"Rares (moins de 0,1 % des cas)",diarrhées
16491,1043,"Rares (moins de 0,1 % des cas)",bouche sèche
16492,1043,"Rares (moins de 0,1 % des cas)",chute de tension
16493,1043,"Rares (moins de 0,1 % des cas)",bloc auriculoventriculaire
16494,1043,"Rares (moins de 0,1 % des cas)",insuffisance cardiaque
16495,1043,"Rares (moins de 0,1 % des cas)",bronchospasme
16496,1043,"Rares (moins de 0,1 % des cas)",hypoglycémie
16497,1043,"Rares (moins de 0,1 % des cas)",phénomène de Raynaud
16498,1043,"Rares (moins de 0,1 % des cas)",éruption cutanée
16499,1043,"Rares (moins de 0,1 % des cas)",perte de cheveux
16500,1043,"Rares (moins de 0,1 % des cas)",aggravation d'un psoriasis
16501,1043,"Rares (moins de 0,1 % des cas)",baisse de la libido
16502,1043,"Rares (moins de 0,1 % des cas)",réaction allergique nécessitant un avis médical avant de poursuivre le traitement.
16503,1045,,"Maux de tête, fréquents en début de traitement, limités par une augmentation progressive de la posologie."
16504,1045,,"Baisse de la tension artérielle, le plus souvent modérée."
16505,1045,Exceptionnellement,troubles digestifs
16506,1045,Exceptionnellement,vertiges
16507,1045,Exceptionnellement,démangeaisons.
16508,1046,Très fréquents (plus de 10 % des personnes),rhume
16509,1046,Très fréquents (plus de 10 % des personnes),rhinopharyngite
16510,1046,Très fréquents (plus de 10 % des personnes),nez bouché.
16511,1046,Fréquents (1 à 10 % des personnes),bouton de fièvre (herpès buccal)
16512,1046,Fréquents (1 à 10 % des personnes),maux de tête
16513,1046,Fréquents (1 à 10 % des personnes),diarrhée
16514,1046,Fréquents (1 à 10 % des personnes),nausées
16515,1046,Fréquents (1 à 10 % des personnes),fatigue.
16516,1046,Peu fréquents (moins de 1 personne sur 100),candidose buccale ou cutanée (pied d'athlète)
16517,1046,Peu fréquents (moins de 1 personne sur 100),otite
16518,1046,Peu fréquents (moins de 1 personne sur 100),conjonctivite
16519,1046,Peu fréquents (moins de 1 personne sur 100),urticaire
16520,1046,Peu fréquents (moins de 1 personne sur 100),aggravation d'une maladie inflammatoire chronique de l'intestin
16521,1046,Peu fréquents (moins de 1 personne sur 100),baisse de certains globules blancs dans le sang.
16522,1046,Rares (moins de 1 personne sur 1000),réaction allergique.
16523,1047,Fréquents (1 à 10 % des cas),toux sèche
16524,1047,Fréquents (1 à 10 % des cas),essoufflement
16525,1047,Fréquents (1 à 10 % des cas),maux de tête
16526,1047,Fréquents (1 à 10 % des cas),étourdissements
16527,1047,Fréquents (1 à 10 % des cas),vertiges
16528,1047,Fréquents (1 à 10 % des cas),somnolence
16529,1047,Fréquents (1 à 10 % des cas),fourmillement des extrémités
16530,1047,Fréquents (1 à 10 % des cas),troubles de la vision (y compris vision double)
16531,1047,Fréquents (1 à 10 % des cas),bourdonnement dans les oreilles
16532,1047,Fréquents (1 à 10 % des cas),palpitations
16533,1047,Fréquents (1 à 10 % des cas),rougeur du visage
16534,1047,Fréquents (1 à 10 % des cas),baisse excessive de la tension artérielle (voir Attention)
16535,1047,Fréquents (1 à 10 % des cas),hypotension orthostatique
16536,1047,Fréquents (1 à 10 % des cas),nausées
16537,1047,Fréquents (1 à 10 % des cas),vomissements
16538,1047,Fréquents (1 à 10 % des cas),douleurs abdominales
16539,1047,Fréquents (1 à 10 % des cas),troubles du goût
16540,1047,Fréquents (1 à 10 % des cas),digestion difficile
16541,1047,Fréquents (1 à 10 % des cas),diarrhée
16542,1047,Fréquents (1 à 10 % des cas),constipation
16543,1047,Fréquents (1 à 10 % des cas),crampes
16544,1047,Fréquents (1 à 10 % des cas),fatigue
16545,1047,Fréquents (1 à 10 % des cas),faiblesse
16546,1047,Fréquents (1 à 10 % des cas),jambes lourdes ou enflées.
16547,1047,Peu fréquents (moins de 1% des cas),changement d’humeur
16548,1047,Peu fréquents (moins de 1% des cas),anxiété
16549,1047,Peu fréquents (moins de 1% des cas),dépression
16550,1047,Peu fréquents (moins de 1% des cas),troubles du sommeil
16551,1047,Peu fréquents (moins de 1% des cas),baisse de la sensibilité du toucher
16552,1047,Peu fréquents (moins de 1% des cas),tremblements
16553,1047,Peu fréquents (moins de 1% des cas),malaise
16554,1047,Peu fréquents (moins de 1% des cas),rhume
16555,1047,Peu fréquents (moins de 1% des cas),perte des cheveux
16556,1047,Peu fréquents (moins de 1% des cas),tâches rouges sur la peau
16557,1047,Peu fréquents (moins de 1% des cas),changement de coloration de la peau
16558,1047,Peu fréquents (moins de 1% des cas),douleurs musculaires ou articulaires
16559,1047,Peu fréquents (moins de 1% des cas),mal de dos
16560,1047,Peu fréquents (moins de 1% des cas),douleurs thoraciques
16561,1047,Peu fréquents (moins de 1% des cas),difficultés pour uriner
16562,1047,Peu fréquents (moins de 1% des cas),urines plus abondantes
16563,1047,Peu fréquents (moins de 1% des cas),bouche sèche
16564,1047,Peu fréquents (moins de 1% des cas),impuissance
16565,1047,Peu fréquents (moins de 1% des cas),transpiration excessive
16566,1047,Peu fréquents (moins de 1% des cas),augmentation du volume des seins chez l'homme (gynécomastie)
16567,1047,Peu fréquents (moins de 1% des cas),prise ou perte de poids.
16568,1047,"Rares (moins de 0,1 % des cas)",aggravation d'un psoriasis
16569,1047,"Rares (moins de 0,1 % des cas)",confusion.
16570,1047,Très rares,angine de poitrine
16571,1047,Très rares,infarctus du myocarde
16572,1047,Très rares,accident vasculaire cérébral
16573,1047,Très rares,arythmie
16574,1047,Très rares,gonflement des gencives
16575,1047,Très rares,éruption cutanée
16576,1047,Très rares,œdème de Quincke
16577,1047,Très rares,anomalie de la numération formule sanguine
16578,1047,Très rares,hépatite
16579,1047,Très rares,augmentation du taux de potassium ou de créatinine dans le sang
16580,1047,Très rares,modification de la glycémie.
16581,1054,,Sensation de brûlure.
16582,1055,Très fréquents (plus de 10 % des personnes),vision trouble
16583,1055,Très fréquents (plus de 10 % des personnes),nausées
16584,1055,Très fréquents (plus de 10 % des personnes),étourdissements.
16585,1055,Fréquents (1 à 10 % des personnes),toux sèche
16586,1055,Fréquents (1 à 10 % des personnes),baisse excessive de la tension artérielle
16587,1055,Fréquents (1 à 10 % des personnes),hypotension orthostatique
16588,1055,Fréquents (1 à 10 % des personnes),angine de poitrine
16589,1055,Fréquents (1 à 10 % des personnes),tachycardie
16590,1055,Fréquents (1 à 10 % des personnes),maux de tête
16591,1055,Fréquents (1 à 10 % des personnes),dépression
16592,1055,Fréquents (1 à 10 % des personnes),malaise
16593,1055,Fréquents (1 à 10 % des personnes),altération du goût
16594,1055,Fréquents (1 à 10 % des personnes),nausées
16595,1055,Fréquents (1 à 10 % des personnes),vomissements
16596,1055,Fréquents (1 à 10 % des personnes),diarrhées
16597,1055,Fréquents (1 à 10 % des personnes),éruption cutanée
16598,1055,Fréquents (1 à 10 % des personnes),œdème de Quincke (voir Attention)
16599,1055,Fréquents (1 à 10 % des personnes),fatigue
16600,1055,Fréquents (1 à 10 % des personnes),crampes
16601,1055,Fréquents (1 à 10 % des personnes),baisse du taux de potassium dans le sang
16602,1055,Fréquents (1 à 10 % des personnes),augmentation du taux de créatinine
16603,1055,Fréquents (1 à 10 % des personnes),du taux d'acide urique ou des lipides dans le sang
16604,1055,Fréquents (1 à 10 % des personnes),anémie.
16605,1055,Peu fréquents (moins de 1 personne sur 100),constipation
16606,1055,Peu fréquents (moins de 1 personne sur 100),flatulence
16607,1055,Peu fréquents (moins de 1 personne sur 100),bouche sèche
16608,1055,Peu fréquents (moins de 1 personne sur 100),diminution de l'appétit
16609,1055,Peu fréquents (moins de 1 personne sur 100),chute de cheveux
16610,1055,Peu fréquents (moins de 1 personne sur 100),démangeaisons
16611,1055,Peu fréquents (moins de 1 personne sur 100),urticaire
16612,1055,Peu fréquents (moins de 1 personne sur 100),douleur articulaire
16613,1055,Peu fréquents (moins de 1 personne sur 100),bouffées de chaleur
16614,1055,Peu fréquents (moins de 1 personne sur 100),palpitations
16615,1055,Peu fréquents (moins de 1 personne sur 100),bourdonnement d'oreilles
16616,1055,Peu fréquents (moins de 1 personne sur 100),confusion des idées
16617,1055,Peu fréquents (moins de 1 personne sur 100),somnolence
16618,1055,Peu fréquents (moins de 1 personne sur 100),insomnie
16619,1055,Peu fréquents (moins de 1 personne sur 100),nervosité
16620,1055,Peu fréquents (moins de 1 personne sur 100),fourmillements
16621,1055,Peu fréquents (moins de 1 personne sur 100),vertiges
16622,1055,Peu fréquents (moins de 1 personne sur 100),baisse de la libido
16623,1055,Peu fréquents (moins de 1 personne sur 100),impuissance
16624,1055,Peu fréquents (moins de 1 personne sur 100),hypoglycémie
16625,1055,Peu fréquents (moins de 1 personne sur 100),goutte
16626,1055,Peu fréquents (moins de 1 personne sur 100),insuffisance rénale.
16627,1055,Rares,réaction cutanée potentiellement grave
16628,1055,Rares,syndrome de Raynaud
16629,1055,Rares,gynécomastie
16630,1055,Rares,pancréatite
16631,1055,Rares,hépatite
16632,1055,Rares,anomalie de la numération formule sanguine.
16633,1056,Le plus fréquemment,douleur d'estomac
16634,1056,Le plus fréquemment,nausées
16635,1056,Le plus fréquemment,vomissements
16636,1056,Le plus fréquemment,fatigue en début de traitement
16637,1056,Le plus fréquemment,sensation de mains et de pieds froids
16638,1056,Le plus fréquemment,troubles de l'érection
16639,1056,Le plus fréquemment,ralentissement important du cœur.
16640,1056,Plus rarement,bloc auriculoventriculaire
16641,1056,Plus rarement,baisse excessive de la tension artérielle
16642,1056,Plus rarement,phénomène de Raynaud
16643,1056,Plus rarement,insuffisance cardiaque
16644,1056,Plus rarement,bronchospasme
16645,1056,Plus rarement,hypoglycémie
16646,1056,Plus rarement,éruption cutanée
16647,1056,Plus rarement,aggravation d'un psoriasis.
16648,1057,Fréquence indéterminée,bouche sèche
16649,1057,Fréquence indéterminée,pancréatite
16650,1057,Fréquence indéterminée,confusion
16651,1057,Fréquence indéterminée,hallucination
16652,1057,Fréquence indéterminée,délire
16653,1057,Fréquence indéterminée,réaction cutanée grave
16654,1057,Fréquence indéterminée,torsades de pointes
16655,1057,Fréquence indéterminée,anomalie de la numération formule sanguine
16656,1057,Fréquence indéterminée,réaction allergique (urticaire
16657,1057,Fréquence indéterminée,œdème de Quincke
16658,1057,Fréquence indéterminée,choc).
16659,1058,"Les effets indésirables suivants sont surtout observés avec les dermocorticoïdes plus puissants (activité forte ou très forte), et en cas d’usage prolongé",atrophie cutanée
16660,1058,"Les effets indésirables suivants sont surtout observés avec les dermocorticoïdes plus puissants (activité forte ou très forte), et en cas d’usage prolongé",télangiectasies (dilatation des petits vaisseaux)
16661,1058,"Les effets indésirables suivants sont surtout observés avec les dermocorticoïdes plus puissants (activité forte ou très forte), et en cas d’usage prolongé",vergetures
16662,1058,"Les effets indésirables suivants sont surtout observés avec les dermocorticoïdes plus puissants (activité forte ou très forte), et en cas d’usage prolongé",purpura (microhémorragies de la peau)
